month,r,r0,mkt_var,mkt_skew,mkt_kurt,var_ew,skew_ew,kurt_ew,ILLIQ_ew,var_vw,skew_vw,kurt_vw,ILLIQ_vw,DM,LR,FE,GDPGR,year
2007-11-01,0.107935342074545,-0.194288833563627,0.00789742699999266,0.576834579546921,0.310007015447721,0.0627868912025379,-0.0742869415713931,0.196240396987443,-5.56218112251203,0.0224136481466177,0.416166236009436,0.132748751054268,-8.01455040862944,1.70088775190727,0.0648,0.4707,0.139,2007
2007-12-01,-0.147162855040711,0.107935342074545,0.00467320800487676,-1.297180516005,1.15774778537795,0.023448838884558,0.0770750224888764,0.826810587620397,-6.13868417295925,0.0114155354780999,-0.104104181615579,0.268716099005059,-8.51734451107928,1.64492194653301,0.0657,-0.0289999999999999,0.139,2007
2008-01-01,-0.00118164393956646,-0.147162855040711,0.0165756149673517,-1.08061599088853,0.755340566277189,0.0437504796041131,-0.442420839147676,0.159282413003151,-6.86814791755049,0.0249009001620947,-0.712391087707693,0.515748045914343,-8.64051565679505,1.69799949752244,0.0657,0.424,0.115,2008
2008-02-01,-0.223308783639574,-0.00118164393956646,0.0110125888674977,1.41550396986945,2.09248967820805,0.0333135831810812,0.467630171485988,0.425176221178274,-6.88366156235388,0.0192913404360171,0.717276326119819,0.555533322907616,-8.43607904795159,1.80359424437207,0.0657,0.3655,0.115,2008
2008-03-01,-0.00727879591799447,-0.223308783639574,0.0130894584404,0.0498293784753251,-1.11117213794254,0.05356089885915,-0.177808347496113,-0.433042723079609,-6.46106645059258,0.0236955723146135,0.179157825415069,-0.0317217272666319,-8.12915385330287,1.8041467786263,0.0657,0.2467,0.115,2008
2008-04-01,-0.111238073049154,-0.00727879591799447,0.0469567088388215,0.197888266332219,-0.259808053127285,0.28086358708194,-0.0472193290969407,-0.613836513884311,-6.2218867083148,0.0596953194233529,0.18562302678977,-0.137545716234042,-7.84019252848412,1.8301128890877,0.0657,0.1702,0.109,2008
2008-05-01,-0.26258147405538,-0.111238073049154,0.00393272563457813,-0.346129604729552,-0.4391943221963,0.0300526998013785,0.0863173704177455,-0.0279192014846896,-5.77318237470494,0.01136478554679,0.273206510813524,-0.0144238269823846,-7.87730182087977,1.8447116709245,0.0657,0.526,0.109,2008
2008-06-01,-0.0033258984727922,-0.26258147405538,0.014963149536378,-0.208028937797491,-0.130739907552063,0.0413368754025649,-0.173428187761325,-0.473341991905702,-6.07480484729814,0.0258201804899141,-0.178356306441942,-0.0107838084060238,-7.69861451104007,1.86229550869185,0.0657,0.3071,0.109,2008
2008-07-01,-0.204333641280746,-0.0033258984727922,0.0168650717513645,0.246551898503126,-0.820541472207025,0.0394448769245741,0.0676671629805861,-0.132865820159227,-6.34875957727754,0.0227370235834663,0.17221436667113,-0.2850467812999,-8.05721118737792,1.87989640010828,0.0657,0.165,0.095,2008
2008-08-01,-0.0997468503059137,-0.204333641280746,0.021375302631664,0.594237205576184,1.2239689815377,0.0505107116314028,0.0608508744958648,-0.0120577737320263,-6.04881510514519,0.0265267201215538,0.486749103495,0.905487206666232,-7.62719226942366,1.86090196234404,0.0657,0.10084,0.095,2008
2008-09-01,-0.289250639976965,-0.0997468503059137,0.0267867956869748,1.33328096310387,1.33556325005284,0.040083740575524,0.340937059714168,0.306799744273628,-5.72198772088555,0.0599730031255963,0.58067826564595,0.478727506809012,-7.58523171618366,1.90787611629149,0.0621,0.031,0.095,2008
2008-10-01,0.0978087375756616,-0.289250639976965,0.00762674808824696,0.116562270973266,-0.795894569956153,0.0249102864530318,-0.247894135000592,-0.379860670365995,-5.745588379734,0.0221372770672774,-0.0276733955643075,-0.271226437774903,-7.47482203185347,1.8826309035515,0.0603,-0.003,0.071,2008
2008-11-01,-0.00202997265461645,0.0978087375756616,0.0121832820445483,-0.136199527800973,0.0479941767644289,0.0334816837018393,-0.181574098009531,-0.137176754352131,-6.11366522870423,0.0187655878421535,0.185957047345503,0.0692283081812193,-7.56626626252274,1.90600299835331,0.0504,-0.031,0.071,2008
2008-12-01,0.120211635734309,-0.00202997265461645,0.0143267424403952,-0.50203676494476,-0.134906111352471,0.0366076175944157,-0.147625257509541,-0.0680315168440131,-6.42935301274967,0.0189155505896982,-0.0164368534517107,-0.0497307699457791,-7.16549574951961,1.85871017024538,0.0486,0.033,0.071,2008
2009-01-01,0.046740578074874,0.120211635734309,0.00375708403004492,0.0964708471752578,-0.546597519143378,0.011819791748695,0.0625071542057655,-0.300016763848691,-6.42708313412315,0.00861734987868837,0.160597595976342,-0.606454095080217,-8.16821220929297,2.00297970503044,0.0486,-0.171,0.064,2009
2009-02-01,0.173570272737871,0.046740578074874,0.0260771579376996,-0.791877257521355,-0.85411383154005,0.0561083243762551,-0.406564464363801,-0.330769983964141,-5.45046470585102,0.0307113996283789,-0.32215556332635,-0.304017930698613,-7.7319506760154,2.04970983980701,0.0486,-0.012,0.064,2009
2009-03-01,0.0389649807006317,0.173570272737871,0.00690293914432661,0.434400713150907,1.29658877273483,0.0215806086953871,0.138695470364044,0.179053498011945,-7.21425141875663,0.0144247797097997,0.634519149112444,0.557063736711691,-8.72051010945464,2.00568320821329,0.0486,-0.003,0.064,2009
2009-04-01,0.0439588479044679,0.0389649807006317,0.00958392911327558,-0.782811655459748,-0.0795285659364157,0.11440307309682,-0.0784624928015923,0.221726513066481,-7.21113184827385,0.0183770677796336,-0.0765652052449429,0.383374572775029,-8.8029294396364,2.03277247630469,0.0486,-0.136,0.0819999999999999,2009
2009-05-01,0.10469104473025,0.0439588479044679,0.00300452409291566,-0.0919425869480701,0.485935139785588,0.013578345363905,0.166591991905794,0.298956357553769,-7.52497186845346,0.00814211276816458,0.449613229396498,0.0707256774620803,-9.02958930302664,2.01201353128499,0.0486,0.048,0.0819999999999999,2009
2009-06-01,0.147605417848674,0.10469104473025,0.00189679649347531,0.171344957236737,0.0599922350989161,0.392305053334591,0.460800400708475,0.419755737772209,-7.41904932801469,0.0146323312766385,0.607933325937419,0.305887702453281,-9.02708068484671,1.94564383059483,0.0486,0.196,0.0819999999999999,2009
2009-07-01,-0.22910942942226,0.147605417848674,0.00455172189598122,-2.12247470718799,4.75344785915822,0.0212588023535534,-0.26204672795362,1.35398631552612,-7.78786446109723,0.0161512912713995,0.0658765192101277,0.679482197708678,-9.31258453130016,1.92564697392562,0.0486,0.102,0.106,2009
2009-08-01,0.0340866171582537,-0.22910942942226,0.0159971550434551,-0.33748893897613,-0.820336386220102,0.0416214064589576,-0.16191133272037,-0.520298326688111,-7.17148931053329,0.0247667555429935,0.0746630380908056,-0.297573922992177,-8.71972738629042,1.87781351445044,0.0486,0.361,0.106,2009
2009-09-01,0.0763742541929962,0.0340866171582537,0.0119568706350788,0.225450943598841,0.341248500547552,0.125656613461082,0.161636962981315,0.155095090907355,-7.33840797149519,0.0200939518268977,0.258922117252013,-0.0244894188986283,-8.85000413831527,1.90223954273734,0.0486,0.33,0.106,2009
2009-10-01,0.067695184515289,0.0763742541929962,0.00352908791598382,0.255919836412503,0.539982379175594,0.00982784233450797,0.197086499207937,0.178167642442066,-7.45915372258953,0.00654163081103843,0.117683027585003,-0.139090413514978,-8.95808324327762,1.8265735061582,0.0486,0.284,0.119,2009
2009-11-01,0.0121723550637037,0.067695184515289,0.0046752057711742,-0.763777877548627,0.55446749352662,0.0173520764408156,-0.34285932596235,0.814222109054817,-7.44858710555041,0.00948889628684073,-0.332814577412002,0.598262747245673,-9.08430197850088,1.79822940216439,0.0486,0.326,0.119,2009
2009-12-01,-0.103237615819446,0.0121723550637037,0.00597579272523482,-0.435613174274211,-0.292991878044973,0.0245946915783317,-0.0302104911603949,0.316289826761923,-7.59950255316179,0.0112947308739636,0.357476792006943,0.316574612655542,-9.02024064318334,1.75563814009395,0.0486,0.557999999999999,0.119,2009
2010-01-01,0.0121808948427078,-0.103237615819446,0.00289668387641384,-0.422879070535271,-0.809715401476611,0.0230593481679741,-0.0237494792737548,0.154756324155136,-7.68884241698406,0.00895619443179755,-0.111417048736127,0.121475739405059,-9.0358237732874,1.72490992381254,0.0486,0.412,0.122,2010
2010-02-01,0.00756509771643492,0.0121808948427078,0.0018219951866993,0.259122704764885,-0.539358284939637,0.0186534943255452,0.0630464330528811,0.216702895483798,-7.53292996953614,0.00650138535470135,0.289897255877396,0.116176534189302,-8.79975543799302,1.83597534319317,0.0486,0.204,0.122,2010
2010-03-01,-0.0943814847952046,0.00756509771643492,0.00288516737802036,-0.359622635901497,0.168154845979253,0.018645961618134,0.10701939658481,0.681180327222593,-7.7806334094019,0.00661603256514232,0.227140229804004,0.403560500116628,-9.00096834240533,1.83327517384311,0.0486,0.368,0.122,2010
2010-04-01,-0.102270911037104,-0.0943814847952046,0.00437094331918216,-1.41961430929294,3.48237914090034,0.034549816654616,-0.27758630469181,0.497733528889834,-7.74023650246416,0.0117902327527822,-0.603287268250842,1.10917417113743,-8.98044156628158,1.80689963514134,0.0486,0.344,0.108,2010
2010-05-01,-0.110449224573729,-0.102270911037104,0.00653017454138113,-0.327348115338282,-0.0615108897654947,0.0249476307237232,-0.262040706267513,-0.0429595934772314,-7.17393207780704,0.0152494685230179,-0.206982375014237,-0.233778204981129,-8.44327048761469,1.80489351532453,0.0486,0.205,0.108,2010
2010-06-01,0.0931119797682031,-0.110449224573729,0.00630043420106899,0.065183584199782,1.33969850021135,0.0230704685458765,-0.264554628777201,0.257189426095089,-7.1719102433956,0.0116568709407763,0.0810813516531127,0.651559933700463,-8.43078559120667,1.80123750935239,0.0486,0.147,0.108,2010
2010-07-01,0.00342619713286987,0.0931119797682031,0.00407417893250242,-0.0788154238487504,-0.885123607828929,0.0142751343488304,0.0954429334913944,0.325218914202017,-7.29729741714722,0.00856401121302424,0.0474352442697459,-0.0977207902302922,-8.53949581174142,1.80079814157551,0.0486,0.162,0.099,2010
2010-08-01,-0.0201977369196339,0.00342619713286987,0.00197177575241883,-0.577791748064678,-0.465717843687306,0.0193883084449605,-0.0452559304913992,0.380332996721787,-7.61132274415634,0.00624743887883747,-0.126523258844193,0.0824322580427669,-8.82485494290781,1.81372316942445,0.0486,0.073,0.099,2010
2010-09-01,0.093788588743442,-0.0201977369196339,0.00199548289883872,-0.241044508863052,-0.775242384503475,0.0199950565259234,0.226964500206128,0.127173054621709,-7.55371132189306,0.00724703441514482,0.235425364348298,0.172449995010814,-8.78406434004188,1.85647638706777,0.0486,0.121,0.099,2010
2010-10-01,-0.0710624273730963,0.093788588743442,0.00227922583711188,0.408272569521036,-1.2110955433424,0.0162680896693837,0.093333934739362,0.0846444587846127,-7.68269969728885,0.0152488608624453,0.375522826171136,0.00256119468078728,-8.9380371633044,1.76249647817363,0.051,0.148,0.099,2010
2010-11-01,-0.0549836388822334,-0.0710624273730963,0.00636762838415894,-0.960780931107192,0.280105053010459,0.0280829708630215,-0.272542107712642,0.356730758013432,-7.47850601311183,0.0193487252851903,-0.356415745021446,0.685481226692695,-8.73160750423641,1.73817806561953,0.051,0.161,0.099,2010
2010-12-01,-0.076677130515564,-0.0549836388822334,0.0163649275468129,-0.305780235931813,-0.0776735995603465,0.0339918195990842,-0.0672196898325817,0.237333733704788,-7.44870296355561,0.0227098436963847,0.00720381171191056,0.104801622609554,-8.67558881280546,1.72240491147114,0.0535,0.237,0.099,2010
2011-01-01,0.00324243615516917,-0.076677130515564,0.0210768958825748,-0.494747913216649,-1.06692060487942,0.0305116434276362,-0.272003643765261,-0.333783977316566,-7.1704039688096,0.0279571064078544,-0.317889505981726,-0.640354493951548,-8.43089841258185,1.80360171132115,0.0535,0.327999999999999,0.102,2011
2011-02-01,-0.0367004701619557,0.00324243615516917,0.00107452244789521,-0.485416054472911,-0.185658991032319,0.00667359524435874,0.092971188074893,0.140968084155715,-7.52853081642262,0.00471455623495736,0.0734874788357171,0.615052658749966,-8.80966313480102,1.84000555554483,0.0559999999999999,0.415,0.102,2011
2011-03-01,-0.0516875364294378,-0.0367004701619557,0.00137971404001483,0.294604958068889,-0.731160315157365,0.0124191926132288,0.164338974889944,0.543827506606328,-7.71996061577547,0.00753848892810257,0.161674331474875,0.374802044273338,-8.96227141372531,1.84738131962579,0.0559999999999999,0.267,0.102,2011
2011-04-01,-0.103478799212906,-0.0516875364294378,0.00448034375873562,-0.463780195384086,-1.07420080260015,0.0146528002693676,-0.256465394941834,0.342557788889013,-7.39609787437428,0.00998797316834293,-0.0959341689452218,-0.0446670463256369,-8.68550041007128,1.83912483748452,0.0584999999999999,0.272,0.1,2011
2011-05-01,-0.0405093597528012,-0.103478799212906,0.0102536854554926,-0.853682014963467,-0.255485414906725,0.0240477970999583,-0.404930371979263,0.11548441923792,-7.08167382784195,0.0154642458598241,-0.419669633375632,0.0286993072001999,-8.40841914354204,1.83490017792367,0.0584999999999999,0.34,0.1,2011
2011-06-01,-0.071381688609754,-0.0405093597528012,0.0107211654389933,-0.0129566464767219,-0.506154225520575,0.0185005937878891,0.131080466971381,0.136968839907888,-6.98275914250934,0.0139469280212768,0.0925511714510495,-0.241723539801935,-8.32913565974021,1.84283675784436,0.0584999999999999,0.276,0.1,2011
2011-07-01,-0.0975822624937439,-0.071381688609754,0.00609801556125425,-0.0606231858267849,1.21899160255942,0.0391410908639987,0.00218672699329926,0.695383541187675,-7.37647368205917,0.0107914872986797,0.166501125700042,0.271573739650118,-8.65728293933203,1.85690658859235,0.061,0.267,0.094,2011
2011-08-01,-0.144513411604817,-0.0975822624937439,0.00665199938296756,-0.235256926991351,0.0362681909272151,0.0262785881103308,-0.149259487355834,0.970979580630607,-7.21638397120174,0.0119088683573032,0.0714887023781772,0.520363625856797,-8.42483159668616,1.85614518575167,0.061,0.342999999999999,0.094,2011
2011-09-01,-0.00925406224111453,-0.144513411604817,0.00364981215223242,0.411131001759664,-0.212758203288444,0.0145392557975338,0.0428923725089445,0.00411028529428923,-6.81593041906178,0.00748061732921344,-0.0430021698451904,-0.0957820565250633,-8.00447044057528,1.94695492953487,0.061,0.173,0.094,2011
2011-10-01,-0.100401283758807,-0.00925406224111453,0.0045377703934583,0.611597265937287,-0.291627378546373,0.0123806836086482,0.0525461919095581,-0.00829443282670931,-6.85225115475791,0.00901350811192166,0.0744328145648922,-0.142486785917565,-8.07437777614867,1.95361187436736,0.061,0.168999999999999,0.088,2011
2011-11-01,-0.125005770078258,-0.100401283758807,0.00398453803610481,-0.324084247187774,-0.00886830995882936,0.0148064504347128,-0.024938839947772,0.427322115387425,-7.19266217310475,0.00779273209041908,-0.108711304931859,0.0162037047231623,-8.34290775260412,1.9333543745163,0.061,0.106,0.088,2011
2011-12-01,-0.0315236885002871,-0.125005770078258,0.00270888907062675,0.740719087469019,0.1210288486626,0.0181860252026203,-0.0916190894478811,0.0875127750668963,-6.59957684562083,0.00940644019693791,0.0918575024849533,0.377870093237461,-7.82804396560115,1.93806333464091,0.061,0.0144,0.088,2011
2012-01-01,0.0206467328261027,-0.0315236885002871,0.0118837218913431,-0.723810408065512,0.112335938572869,0.0312116546731381,-0.371293281113443,-0.530880466364014,-6.41831770930122,0.0185816943603366,-0.664227895501836,0.284950170773014,-7.7786772474116,2.1698737900466,0.061,0.1231,0.081,2012
2012-02-01,-0.111103308368876,0.0206467328261027,0.00400651239617576,0.595341079192813,-0.163120815742398,0.0117310103957021,0.436139010171155,0.0860244187333262,-7.17340349339404,0.00708760344949892,0.454528659570955,0.0591213977200853,-8.50948624546459,2.20803762731902,0.061,0.1442,0.081,2012
2012-03-01,0.0184757422145728,-0.111103308368876,0.0043474682288081,-0.487620906433936,-0.232913019192221,0.0227354174705119,-0.24871680698875,0.270322273741757,-7.0242849019441,0.00984819356457809,-0.0451025597299905,-0.084097265372256,-8.3902787246647,2.22148053452593,0.061,0.187,0.081,2012
2012-04-01,-0.0341356217462312,0.0184757422145728,0.00113512424482304,0.724312005306336,-0.649371664868632,0.0109500083317922,0.0541043341669017,0.314964626396391,-7.10545177512993,0.00474513564892252,0.380103789039576,-0.145598931279059,-8.4231155768797,2.23511412416919,0.061,0.069,0.077,2012
2012-05-01,-0.085759172195509,-0.0341356217462312,0.00196689948189788,0.354722222058603,-0.482459373303373,0.0116213958707614,0.247318259164619,0.479324197032124,-7.12619577628557,0.00631132667101034,0.159160831081202,-0.0561025237889092,-8.45455932676856,2.22996012543193,0.061,0.131,0.077,2012
2012-06-01,-0.0920940915299856,-0.085759172195509,0.00440655353274134,-0.254201938432011,-0.667530505979586,0.0129892343875244,-0.091556769114045,0.141773582230735,-6.93689521790575,0.00831539646637286,-0.0565756276759297,-0.0936925078489474,-8.23146732944483,2.21706785855353,0.0584999999999999,0.098,0.077,2012
2012-07-01,-0.0603488187051893,-0.0920940915299856,0.00111619680632162,-0.0697686272019929,-0.422282143518321,0.0143858389302693,-0.175201478125134,0.548939442429924,-6.69528597921389,0.00819653958483226,-0.178147691434909,0.358031967511969,-8.01529580659792,2.24656537615438,0.0559999999999999,0.0819999999999999,0.075,2012
2012-08-01,-0.0163848659901223,-0.0603488187051893,0.00260105642460318,0.0998239525329711,-0.910952600359087,0.0154166034515992,0.10740676507442,0.323506030029653,-6.75663118211946,0.00780822920662214,-0.0489906101572088,0.366526287601134,-8.07425908699353,2.23684801882499,0.0559999999999999,0.042,0.075,2012
2012-09-01,-0.0482765654415396,-0.0163848659901223,0.0115598840980829,0.362316599478616,0.0351268731869707,0.0234338559880392,-0.0281537348265716,-0.0909936607324359,-6.79046731947531,0.0156648560309882,0.374834066755518,0.190522275942086,-8.04065803854113,2.29054234830643,0.0559999999999999,0.119,0.075,2012
2012-10-01,-0.0972881204562485,-0.0482765654415396,0.00376932130606019,-0.499264231265789,-0.250869203112553,0.0131183138929312,-0.0892668913152835,0.298925510486432,-6.90920404286292,0.00681870853089426,-0.35895201692476,0.14216428673596,-8.19953308285058,2.19254366492654,0.0559999999999999,0.136999999999999,0.081,2012
2012-11-01,0.107498223163002,-0.0972881204562485,0.00145624439049497,0.0510854079693132,-0.82015484494915,0.0302701027455212,-0.314823586852408,0.384127035657521,-6.55900275538133,0.00569085710576491,-0.296825636363631,0.23672499757599,-7.88087781579829,2.18250688276073,0.0559999999999999,0.218999999999999,0.081,2012
2012-12-01,0.0120439801604865,0.107498223163002,0.00242887123395659,1.15832915220851,0.783419746966383,0.0111248071228565,0.303148080938773,0.290696640153591,-6.46351509158703,0.0070343422473516,0.651534588671349,0.621435992332034,-7.89415409593723,2.15601454693989,0.0559999999999999,0.2917,0.081,2012
2013-01-01,-0.0262440640027848,0.0120439801604865,0.00157172209147522,0.841069566440885,0.631942289629387,0.0130464298265837,0.265868161255758,0.160201899314668,-7.15256234368615,0.00830141370754522,0.440131224073057,0.0171426390225005,-8.56230581594203,2.18778354363698,0.0559999999999999,0.0579999999999999,0.079,2013
2013-02-01,-0.0884640270637184,-0.0262440640027848,0.000547393230362058,-0.344870302374557,-0.72866709920014,0.0201745822474699,0.186356111978478,-0.102071710640475,-7.26831143224768,0.00736842235602125,0.0152439916433817,-0.231496804944459,-8.5909409893674,2.37247518804589,0.0559999999999999,0.0955,0.079,2013
2013-03-01,-0.0568791060338617,-0.0884640270637184,0.00682839721814533,-0.68023163391422,1.37035345140126,0.0153725151777742,-0.242797351762301,0.616574117349923,-7.11761308866799,0.0127064026908639,-0.412407051349584,0.672107379853035,-8.43610865141097,2.33182395438714,0.0559999999999999,0.061,0.079,2013
2013-04-01,0.0603595880187788,-0.0568791060338617,0.00499753389675087,-1.01011627604857,0.665486537993937,0.0128104797065581,-0.294592148799156,0.132426006027115,-6.92126330779374,0.00901194747870222,-0.349031994397396,0.1574026165535,-8.27559289199214,2.35627239691333,0.0559999999999999,0.061,0.076,2013
2013-05-01,-0.220695616658438,0.0603595880187788,0.00492543668338725,-0.955692601169539,0.234997772680662,0.0146503497150115,0.131900699680604,0.342411117437485,-7.35393842411551,0.0103067716903871,-0.0909370081698994,-0.0765438785863032,-8.64323659850313,2.35961995133016,0.0559999999999999,0.062,0.076,2013
2013-06-01,-0.0124227155239044,-0.220695616658438,0.0294241105821573,-1.53437185515211,1.40000346273815,0.0389204877706642,-0.799459163112268,0.513480024548778,-6.90524029640277,0.0360161433697737,-0.978655861174979,0.879330640111325,-8.17856935222921,2.36333108580413,0.0559999999999999,0.121,0.076,2013
2013-07-01,0.0184005557518052,-0.0124227155239044,0.00891163180455055,0.31155466971672,-0.230988708148126,0.0229372583763151,0.0913654337515991,0.333257527958292,-6.96775180148945,0.0152799108467839,0.380702916576724,0.532106429519529,-8.24366004313656,2.38771517228496,0.0559999999999999,0.11,0.079,2013
2013-08-01,0.00159031646448463,0.0184005557518052,0.00322148762444502,0.508309573888632,-0.771045338336294,0.0153239185535244,0.392599118405827,0.395473976036281,-7.20376900949324,0.00989670551551001,0.599668848477092,0.725995323723711,-8.41551475117387,2.37887309239691,0.0559999999999999,0.092,0.079,2013
2013-09-01,-0.080362873351976,0.00159031646448463,0.00381701232242635,-0.465820066671786,0.0261610019845406,0.0142722021504524,0.184596409978868,0.34435686722801,-7.32340804609322,0.0136076586670022,0.671711856403527,1.28899242443101,-8.57301509595403,2.44948607938633,0.0559999999999999,0.134,0.079,2013
2013-10-01,-0.00465038031539057,-0.080362873351976,0.00776243900010993,0.205916946519494,-1.18478827998468,0.0224540099838694,-0.0323641415745694,-0.0692189483641372,-7.03606557991225,0.0138131530930782,0.00592102485960619,-0.159863568497552,-8.41746603375052,2.3496424111242,0.0559999999999999,0.162,0.077,2013
2013-11-01,-0.101429074879841,-0.00465038031539057,0.00262034260173761,0.118724781742281,-0.764231042573303,0.0119236866857288,0.26022208173611,0.513074770552267,-7.2560462172572,0.00822947485770959,0.333889342520475,0.433299959180636,-8.4966660768102,2.32261154050194,0.0559999999999999,0.159,0.077,2013
2013-12-01,-0.0775355263668419,-0.101429074879841,0.00286190809907731,-0.549500469435366,-0.271791119972355,0.0163914699284166,-0.410907765870431,1.24340333786175,-7.2557095434185,0.00956979552212605,-0.0040939007618176,1.39962522293386,-8.44085165034763,2.28062360385785,0.0559999999999999,0.142799999999999,0.077,2013
2014-01-01,-0.0430397981353087,-0.0775355263668419,0.00475238121804482,0.0707556473300445,-0.894610106835406,0.0159519986145207,0.113074314030003,0.0558692019412081,-7.0295952841238,0.0108004378780466,0.0729379666082403,-0.0248440328327193,-8.29614945474345,2.56786042450545,0.0559999999999999,0.1303,0.075,2014
2014-02-01,-0.0727069304737371,-0.0430397981353087,0.00124233748502597,-0.399598705081983,-0.518148849790014,0.011960479799249,0.128518754303095,-0.11756662301167,-7.32595077465339,0.00916361015920375,0.369549942323065,-0.0702548213922899,-8.53979191400244,2.57445064922362,0.0559999999999999,0.0818329999999999,0.075,2014
2014-03-01,-0.0505765177708319,-0.0727069304737371,0.00461635572075478,-0.420094021847306,-0.209386404916936,0.0188128154353587,-0.0508563291215122,0.260872230548157,-7.32152456633655,0.0118290265260507,0.237161708671274,0.40859356514591,-8.46306932602684,2.54209635180555,0.0559999999999999,0.051569,0.075,2014
2014-04-01,-0.0239280744287312,-0.0505765177708319,0.00219122675516806,-0.818344403167102,0.0334289774919813,0.0116059936739419,-0.193061264912579,0.838140759961276,-7.20624805817935,0.00703582831451061,0.0554913759230978,0.735296211936859,-8.41193210199388,2.60208207825802,0.0559999999999999,0.0919,0.076,2014
2014-05-01,-0.0167473741553198,-0.0239280744287312,0.00108287555127832,0.502692056923877,0.695395515527414,0.00771507675877675,0.2738835453318,0.59484370382416,-7.26710656786892,0.00484245238634475,0.257684992671613,0.62938216477159,-8.43164316950248,2.60631877373188,0.0559999999999999,0.0723,0.076,2014
2014-06-01,0.0406436922656758,-0.0167473741553198,0.0013593023541657,-0.817850040927613,0.52814109666063,0.00881030290295636,0.066877113134962,0.748614137495463,-7.16653082930727,0.0047927039597771,0.174105332633234,0.203937430065002,-8.50938073649432,2.54211318746852,0.0559999999999999,0.087588,0.076,2014
2014-07-01,-0.0135584201928982,0.0406436922656758,0.00201346625584979,-0.151137228499531,0.739732060890024,0.0125934125384224,0.381021023339412,0.959810176573799,-6.68107085174626,0.00788488807638294,0.646182708766909,1.43747463955425,-8.69401433245945,2.60422181775908,0.0559999999999999,0.068613,0.072,2014
2014-08-01,0.0564027891405731,-0.0135584201928982,0.00125300950620228,-0.108067677159125,-0.972486775906343,0.0114392993892883,0.327360817124465,0.677396067846754,-7.09463436754056,0.00557893629264817,0.285977418395525,0.292428519489466,-8.6319040383376,2.60667258131306,0.0559999999999999,0.0606639999999999,0.072,2014
