r,r0,date,mkt_var,mkt_skew,mkt_kurt,var_ew,skew_ew,kurt_ew,var_vw,skew_vw,kurt_vw
-0.03103308540169374,-0.1867018130228022,2008-01-31,0.013341177190568597,-1.4327581002856375,1.0741657613823774,0.0016988677665734039,-0.40801882796239036,0.14347924923815839,0.0011716539814179468,-0.694598442822849,0.48280302415073034
-0.22237669055326334,-0.03103308540169374,2008-02-29,0.012045665411172362,1.383117593855698,2.0472310995788563,0.0010003498851297336,0.40867968876206573,0.32498326093848673,0.0012165876892889422,0.7093823651865078,0.5546295873222589
0.04078203093135577,-0.22237669055326334,2008-03-31,0.004017576078595967,0.32002772362188664,-0.44198923957715497,0.0018923910432806761,-0.16681566291987882,-0.49636301535234023,0.001149160551402668,0.1716875410101423,-0.07320978540427595
-0.09553758145571903,0.04078203093135577,2008-04-30,0.038162835973658146,0.35716478104249005,0.08677784097929742,0.018027711080726653,-0.043135099741993616,-0.6697336109084876,0.0029463872921872618,0.17357204019731257,-0.16530851099394608
-0.23156698857122238,-0.09553758145571903,2008-05-30,0.0016343952470312655,-0.1802770199532724,-0.6558693993911362,0.001230326596109123,0.0503576582408512,-0.1312210673883717,0.0006021690134040591,0.2613441378703683,-0.04696760183258993
-0.010542578701174539,-0.23156698857122238,2008-06-30,0.010961508274789127,-0.16024270235238666,0.03851280433128279,0.0020321628861055953,-0.10713978683084051,-0.4508014452201591,0.001320145380648631,-0.1584085310349506,-0.02258038535283335
-0.16222604994302936,-0.010542578701174539,2008-07-31,0.01152138304668967,0.4393235405203177,-0.8596687961624756,0.001764793613540153,0.05515583503980289,-0.188250526797703,0.0010016129607472862,0.1780174712858969,-0.29240735970678616
-0.07025241647922482,-0.16222604994302936,2008-08-29,0.01558840523118277,0.7743618717133887,1.8346950052484692,0.002358481511758569,0.05584713818833581,-0.0847119216604644,0.0013084244957416243,0.47407788614225427,0.87619866983719
-0.2710243326230719,-0.07025241647922482,2008-09-26,0.03643018381216655,1.6112464993074764,1.5567769123932358,0.0021704994527338892,0.3045824129147431,0.08793305464479927,0.003147907887219175,0.5775634406417217,0.44802007808820926
0.060443144497200924,-0.2710243326230719,2008-10-31,0.005884190082038051,0.24089978897983313,-0.7523628481121634,0.0012375577922252516,-0.18693384422200024,-0.3996029334761791,0.0011252118404022002,-0.018511823402638575,-0.2825659633753474
-0.03840014090044276,0.060443144497200924,2008-11-28,0.009043108087412313,0.18257537938471713,-0.045347169266596765,0.001747011219943939,-0.17183726351431328,-0.16747217408731938,0.0009699916533311355,0.18174685725272263,0.0629765293960067
0.08460203659831386,-0.03840014090044276,2008-12-31,0.010494942228427116,-0.28505809502548274,-0.13646108142595548,0.0015673028427387252,-0.10442861005281484,-0.07379221002887949,0.0008406352687162732,-0.0033432226747483764,-0.04785915941071884
0.038071826467703115,0.08460203659831386,2009-01-23,0.003950161560233126,0.11697951183205021,-0.9980469535294763,0.0007983338132519881,0.044733595232882686,-0.27483586751045114,0.0005837097727054533,0.16671488089858297,-0.6097360196234758
0.1310244909508488,0.038071826467703115,2009-02-27,0.018447965912770915,-0.7011481660581657,-0.7019294893687462,0.0028239490614404865,-0.38766468824357764,-0.3720504128706216,0.0015731941099190968,-0.31106451494012355,-0.2948512579522738
0.03605653043231083,0.1310244909508488,2009-03-31,0.006301021273088675,0.6853478213416758,1.310409543082078,0.0009687543874684192,0.10918934604195103,0.18018098014798878,0.0006631015196744516,0.6209547757960541,0.5449132916048951
0.05455398693355827,0.03605653043231083,2009-04-30,0.007412721260677749,-0.47956640936485045,-0.07706803971145604,0.009522797320998568,-0.06396090924385214,0.24968495462557683,0.0009784709787691236,-0.07857757252478781,0.36679455902940494
0.11539636061191608,0.05455398693355827,2009-05-27,0.0024494232471415096,0.36011265091336964,-0.1915508347304251,0.000767470249482447,0.15351859825568698,0.24756438466485206,0.00045593126765741513,0.4267194452129008,0.05194154946722377
0.14046219152782266,0.11539636061191608,2009-06-30,0.0018473016748857735,0.378804035169373,0.37931978067922056,0.020886884027639774,0.44105824976895036,0.3662158555813402,0.0007189053282118738,0.5956554382916999,0.28290555156769764
-0.22999852288845385,0.14046219152782266,2009-07-31,0.005233765442088328,-1.6961577909279757,2.9403831734397183,0.0008656148378682246,-0.2659592917699233,1.2132560594514428,0.000720331915669869,0.06443636352537568,0.6628888778238833
0.029834851499787214,-0.22999852288845385,2009-08-31,0.0142447492804217,-0.1484555790185533,-0.6295339176945598,0.001907004893195475,-0.13719844382114735,-0.5491060499836699,0.0012000960065648766,0.08427830766337349,-0.2925776352540371
0.06549766758004791,0.029834851499787214,2009-09-30,0.00999300368525994,0.23060927356366573,0.4983289975262566,0.008002955216114657,0.16168329763131736,0.08887361353165814,0.00098076656211614,0.2711224098643283,-0.016569353447285745
0.05409933071782072,0.06549766758004791,2009-10-30,0.003345235670455788,0.12009561674767183,0.29648577683511323,0.0006318045197905499,0.1729861809735301,0.2288056775343437,0.00041461274892600733,0.11361894812535415,-0.12300990205197522
0.013854793257560893,0.05409933071782072,2009-11-30,0.0044462222460830755,-0.7399826158658857,0.42599661150691626,0.0007357630302415173,-0.3368129401857174,0.7829193131899314,0.0004533116427272203,-0.33230504218405654,0.6198020048939492
-0.09921377183831318,0.013854793257560893,2009-12-31,0.005745199474882156,-0.32290751193096007,-0.7616369327411388,0.0007196936992910069,-0.07989865531839145,0.22330662292081632,0.0004894696935229461,0.3535718475406554,0.30300013381289664
0.005510042559601129,-0.09921377183831318,2010-01-29,0.002328837870033449,-0.32594197109672807,-0.6817115417649013,0.0008728346339208493,-0.06933313702049591,0.06566315131225824,0.0004376020843225801,-0.11258087487353378,0.13099234477265378
0.0052599585202016685,0.005510042559601129,2010-02-26,0.001835441512976377,0.3919273271499014,-0.35580893293371707,0.001246659799015177,0.0694229188455064,0.21236050487926342,0.000428187266895882,0.2842309269409514,0.11626380777053778
-0.08992597349518783,0.0052599585202016685,2010-03-31,0.002582042096424664,-0.18800925088676504,-0.028174499494285854,0.0005977722109553453,0.06987749411903056,0.6341751624378271,0.00027785503069266524,0.2224727769261355,0.4088872867305197
-0.1134969322304433,-0.08992597349518783,2010-04-30,0.004174307815854589,-1.6107697828189074,3.63390784053506,0.0009126504715904262,-0.33142068421353416,0.4812769279780851,0.0005295792509594766,-0.6290555141210558,1.1511664463622546
-0.09735541761619391,-0.1134969322304433,2010-05-31,0.005705294026691097,-0.36223822172617687,-0.10058431334514095,0.0011744719742739116,-0.2561053022275627,-0.0010678798040662293,0.0007271481201067166,-0.2134123086919443,-0.2094720088610251
0.08274454395901629,-0.09735541761619391,2010-06-30,0.005344180330895974,0.24227456592106866,1.6002447346772923,0.000986180181263111,-0.26312218049994607,0.3057712798397804,0.0005436721366475431,0.09479362109909316,0.6955178686799031
-0.015690546089971637,0.08274454395901629,2010-07-30,0.003522838780727589,-0.056356134955928575,-0.873647734396148,0.0005736732698379027,0.07936749018881024,0.2702493343044295,0.00036284866516232033,0.0586587152547835,-0.16380918208838852
-0.011825300579349239,-0.015690546089971637,2010-08-31,0.001790729597434029,-0.4857653969977287,-0.5676721698196721,0.0005130314594152812,-0.06703291501174291,0.3814370847537809,0.00026498678601960746,-0.11731306127508508,0.10926136459600395
0.10577955362105201,-0.011825300579349239,2010-09-30,0.0015677094504149558,-0.21662745673609218,-0.8271034476126489,0.0006319449007912086,0.21216014360333915,0.11832999211807611,0.00034899302213009775,0.24756045962142317,0.18932438543003857
-0.07081056929158466,0.10577955362105201,2010-10-29,0.003916865263156188,0.5079014891461944,-1.0837434361795093,0.000985196345100739,0.02087845199395763,0.06662881593380963,0.0009500263009585787,0.387228372991986,-0.011992354992505982
-0.0324598316693049,-0.07081056929158466,2010-11-30,0.006177259479418508,-0.9347751398692267,0.33062468326272665,0.0011523489918464117,-0.36482907217284904,0.3680696646363121,0.0008592563709597324,-0.37948612590983427,0.7762193391268111
-0.04546623618781301,-0.0324598316693049,2010-12-31,0.01567448557862429,-0.2965783498357653,-0.10658900202648836,0.0012359814069111228,-0.16221000946897407,0.18250875899447236,0.0009547911937888086,-0.0005664927186538663,0.09236567844378793
0.015897451631674785,-0.04546623618781301,2011-01-31,0.02110268097412489,-0.5457540685376434,-1.0486295033757693,0.0015783902494212363,-0.2765601211196832,-0.3925365505350261,0.0013915596736199416,-0.32316620032959914,-0.676912954853969
-0.010148560717688385,0.015897451631674785,2011-02-28,0.0011506088089558155,-0.4275746101574201,0.017652599528945156,0.00041637141508237924,0.08502468500267338,0.15596855575241095,0.0003043896730218283,0.07636368179463694,0.6578734858396418
-0.02631504373750847,-0.010148560717688385,2011-03-31,0.0014939811726497898,0.26048114507024267,-0.5610020351380385,0.0005436288454015506,0.2409671443058471,0.4517362254244947,0.00031667844627393705,0.18765262833027518,0.3692470018154359
-0.08729199266003351,-0.02631504373750847,2011-04-29,0.004522222164718493,-0.40039314897219086,-1.037654301850421,0.0008294665891282088,-0.18828929904033362,0.28191637050944873,0.0005176708104715124,-0.07160103757889572,-0.07894948710114995
-0.04009543440122784,-0.08729199266003351,2011-05-31,0.009656381618842722,-0.8187170585909457,-0.2939526615415229,0.0012258389598263553,-0.34720745367841693,0.013566794989718143,0.0007239891075272899,-0.41037714647522233,0.01759219712275472
-0.06564690673724792,-0.04009543440122784,2011-06-30,0.010224247463424953,-0.000775403456705602,-0.5399827612336239,0.0009401217152270958,0.11590238510267532,0.008103092991150826,0.0006620427760499996,0.08784405538019345,-0.2876761811853148
-0.0812959722172803,-0.06564690673724792,2011-07-29,0.005890854452547886,0.006474501911369614,0.9695933863370856,0.002123119428467128,-0.011035335747819612,0.729595831700888,0.000491204689985047,0.18934447312255565,0.29058773707674485
-0.11582173045582798,-0.0812959722172803,2011-08-31,0.006018897305585217,-0.05865578931020415,0.008509654832992819,0.0010811033903927421,-0.2158896166925026,1.042803394650655,0.0004828093627320069,0.07271085466998888,0.5453200114395541
0.011658124467873676,-0.11582173045582798,2011-09-30,0.0030739387928488786,0.340663877456079,-0.2322237463294501,0.0007303792191431619,-0.006172125923070628,0.05016595696702537,0.0003420134469569669,-0.06005547054293342,-0.0835398783283121
-0.08765307073640344,0.011658124467873676,2011-10-31,0.004240216133388229,0.6884094066805254,-0.12258333569496971,0.0007178175153807329,0.06621707574884514,0.04974631970265177,0.0005328419420606815,0.08756641706943229,-0.1147207322267748
-0.08730152785602238,-0.08765307073640344,2011-11-30,0.0036912695053430106,-0.3259944392818859,-0.12971881542732744,0.0005312254865877295,-0.08000722461373236,0.3348175689145935,0.0003251092443311247,-0.1369169278108549,0.000995248760540818
-0.0024699152760248658,-0.08730152785602238,2011-12-30,0.0020877639908695703,0.8427739732295606,0.514205661310295,0.0008007491857222333,-0.09062372559646759,0.08098618731189987,0.00039207960600691575,0.10934722477983413,0.4150984010041135
0.02482211725304806,-0.0024699152760248658,2012-01-31,0.010219652191498162,-0.8415768498781491,0.4080254762216682,0.0018001905791153738,-0.2527205158598622,-0.4985497429996779,0.0010941062060477052,-0.6537443750190798,0.35697148448849314
-0.09305460796868353,0.02482211725304806,2012-02-29,0.003936272615105073,0.6296077952132986,-0.14472059401320392,0.0005424283106788989,0.45413776580311715,0.08501451300583367,0.00032262697486218887,0.4677733302337379,0.08584645040544703
0.026978385144494257,-0.09305460796868353,2012-03-30,0.0033680674808076174,-0.42309221802140884,-0.39201316888107707,0.0008798735641154327,-0.21809088445498848,0.2037337605896177,0.0003981226760568513,-0.0268813324342058,-0.11637387622028886
-0.031402053057198634,0.026978385144494257,2012-04-27,0.0008511105529800737,0.777448521589585,-0.6839027645533355,0.0006064265983592618,0.2402623541637143,0.03471443197170336,0.00024652061684114887,0.44470278027591853,-0.20902211058761858
-0.08983722144835943,-0.031402053057198634,2012-05-31,0.00186823362545084,0.4434433386619965,-0.48437308044514626,0.0006105117550814321,0.20408959242487176,0.4649745176886629,0.0002757262248797088,0.15589666593897308,-0.09818582360131031
-0.08150987327000489,-0.08983722144835943,2012-06-29,0.0037832333587694096,-0.19903490796677858,-0.9789530474280022,0.0005836877952155894,-0.16819714034636488,0.08878160355771392,0.0003873809376201882,-0.08108234020951165,-0.11679862052178522
-0.05446654558991537,-0.08150987327000489,2012-07-31,0.0009642245679511554,-0.33338601567734705,-0.5441053750248686,0.0005829326841476308,-0.08377480568156338,0.4182310783609497,0.00034124047848930713,-0.16964428004970433,0.3224999394044887
-0.010151321496205755,-0.05446654558991537,2012-08-31,0.002013113372884708,-0.047262468608227845,-0.9923451012746813,0.0007240298278434105,0.14123269340685746,0.3408681523889125,0.00030991539609593585,-0.051728049593334706,0.381802478524269
-0.035714647776244425,-0.010151321496205755,2012-09-28,0.010854502788316473,0.518251962842743,0.2734836347530787,0.0010150747532984218,0.0340934953778521,-0.022640461169464887,0.000725256425632317,0.4385259850530255,0.2533348355241841
-0.0672012868442968,-0.035714647776244425,2012-10-31,0.003544514296233478,-0.6573970498375895,-0.13041741022772912,0.0008198643686536801,-0.08981074942404071,0.3204319266136164,0.00036133430817595843,-0.37845741656453047,0.1362314192146647
0.1223551829979628,-0.0672012868442968,2012-11-30,0.0010947602147036053,0.017596464950419537,-0.7564961912998509,0.0005067069006219964,-0.22138469600929056,0.28423950506540885,0.0002304330716415012,-0.27996028009079044,0.2259008769160649
0.029817741120684443,0.1223551829979628,2012-12-31,0.00227220262376328,1.365206422223996,1.2074118717077127,0.0004968052675954533,0.44212830062079456,0.40449918543015345,0.0003140473977831354,0.7312907987475282,0.6630303695059668
-0.036732116412457945,0.029817741120684443,2013-01-31,0.0013942826520836093,0.8762754594053945,0.6731074145722165,0.0005608482675666487,0.22600399435553606,0.273174814410198,0.0003655030396064773,0.4454935995064488,0.017556340231414013
-0.07782123735613505,-0.036732116412457945,2013-02-28,0.0010718002629207378,-0.5433578495951329,-0.7537760976453165,0.003576039062462554,0.18170906400572828,-0.0987524881523997,0.0005654828850762571,-0.00950434759504333,-0.23879470096013503
-0.050883847849788305,-0.07782123735613505,2013-03-29,0.006020567224644686,-0.7759203934206832,1.236397471438674,0.0007554454152808472,-0.32675468900562765,0.904729850674091,0.000589942702120322,-0.45499817087343963,0.7669713720166721
0.027250164060611884,-0.050883847849788305,2013-04-26,0.003852134032205916,-1.0038734300446956,0.8359861388705796,0.0006679290935990196,-0.2579943742889084,0.1499130231645693,0.00045077480050155825,-0.3470405972329546,0.16474115631162384
-0.2046122369250825,0.027250164060611884,2013-05-31,0.004353924825740502,-0.8924089669483677,0.10668880508160283,0.0005550652502118565,0.1539330260645018,0.5631586941990915,0.0004045686060718785,-0.12082891908811924,-0.06588584716300919
-0.02624458305184968,-0.2046122369250825,2013-06-28,0.027698660339138845,-1.5181222731072679,1.6110967806569416,0.0022170983403873557,-0.862958914587729,0.5301820651939401,0.0020725517288521992,-1.0164135651458723,0.9245861021360816
0.020368116799837327,-0.02624458305184968,2013-07-31,0.004672206139368591,0.5474255844111096,0.17590983833869878,0.0008181693189569989,0.1498319141784423,0.40449313864855935,0.000563284377382194,0.4156669897562244,0.582581294252104
0.004864532091840984,0.020368116799837327,2013-08-30,0.002465025917658984,0.9416972716109252,0.42691785802302196,0.0006190163133644655,0.497432113871362,0.5797788744610584,0.0003958630350118947,0.6378142828640964,0.8301152066363422
-0.05136810496214921,0.004864532091840984,2013-09-30,0.005263289049497157,0.4125101912381649,1.3292840959689487,0.0007731781665843192,0.23071876840151523,0.37313516129440005,0.0007060956734325718,0.7526423995650213,1.4548111141296993
-0.001970529749474842,-0.05136810496214921,2013-10-31,0.005405077375359892,0.25671352212159837,-1.0315151415925725,0.0010811515895753358,-0.02247340413865884,-0.06411226696035272,0.0006424636777056027,0.010114134722884848,-0.1525900095926725
-0.08409961660729325,-0.001970529749474842,2013-11-29,0.0015853973532226227,0.6558938684686187,0.3011739428214142,0.00045291209368168364,0.26482201396440663,0.5733735909530757,0.0003400939144124956,0.35305582344490843,0.43742739762647687
-0.07321904694721616,-0.08409961660729325,2013-12-31,0.002234383781732935,-0.1777906094031061,-0.25631534727127825,0.0005246252719534,-0.3079024098289809,1.1233350966210085,0.00033242703089240375,0.09361844639523041,1.4078763302626338
-0.015836595647295955,-0.07321904694721616,2014-01-30,0.0033600253866164684,-0.008241847383878172,-0.5368631981781169,0.0006762390858837307,0.16310595966110725,0.18250749136673564,0.0004370905768166675,0.07194705369166157,0.013823377215817206
-0.033915937112472,-0.015836595647295955,2014-02-28,0.002254548085216877,0.08847435844798872,-1.4458497272349857,0.0005826988391702617,0.30446576321126556,-0.017867896211030146,0.0004900936793476963,0.4514226470562667,-0.04140553604078485
-0.028239770146552372,-0.033915937112472,2014-03-31,0.0023630326612954526,-0.0731085745867287,0.1116560676340943,0.0006914506707760342,-0.012972573810554139,0.31764741902950716,0.0004325592324307176,0.2868002590464582,0.42692977886607547
-0.01767184612244284,-0.028239770146552372,2014-04-30,0.0012645341582568114,-0.17307890561461212,-0.4521016132451172,0.000481656871584672,-0.10599655703620446,0.9805436907280766,0.00028421591851995323,0.1256909451156378,0.7713180649955483
-0.02245946256794219,-0.01767184612244284,2014-05-30,0.0007510762607235151,1.2325390264547569,2.501040019302656,0.00030277921790369507,0.358894854239045,0.8475960108124824,0.0001853797684309976,0.27752291726001577,0.7071206831907563
0.042720736810630315,-0.02245946256794219,2014-06-30,0.0009119576128540165,-0.23922004614565257,-0.127442145930575,0.0003340569442238423,0.0412056360159859,0.8864208362944436,0.00017955051436572409,0.1784978749768796,0.16206752193974897
-0.022529586937044543,0.042720736810630315,2014-07-31,0.001608595790322628,0.46470787693471177,1.725451295779358,0.0004910424476926953,0.5212371401074021,1.0773653205823015,0.0002823394522864811,0.7417171057786413,1.5589476933240953
0.0383550631283429,-0.022529586937044543,2014-08-29,0.0007548225112780204,0.18630537588197207,-0.6196256864855916,0.0006261085095721161,0.31018759173225785,0.672460472367623,0.0002591729387192232,0.27514152801151753,0.25709025584197953
-0.0009154128238398791,0.0383550631283429,2014-09-30,0.0016435291387961754,-1.403843321275212,1.4431149433149537,0.0005449456578929117,0.1531516958642247,1.4372221909815521,0.0002891421508878565,-0.1800633722649658,1.1781623254743614
0.08336904008381792,-0.0009154128238398791,2014-10-31,0.0021447399021863748,0.7372624936525369,-0.5884375708495004,0.0007598468100000136,0.34175810475761703,0.07379991987968101,0.0004330477891690706,0.5362428085402468,0.35016696094644967
0.17610446282923378,0.08336904008381792,2014-11-28,0.0025149055777245076,0.5563664611284495,-1.1041356964417497,0.0005738866339564848,0.20130295202099338,0.7133951640998336,0.0006196675640651663,0.6883696472165755,0.9108269482557984
-0.035317637562898366,0.17610446282923378,2014-12-31,0.01003434096976123,-0.8797082778293142,0.5565654207626678,0.0014877195349468067,-0.08763286290830155,0.26270335471512557,0.001708288740245734,-0.08094822325359208,0.11145614371628272
